author_id,author_display_name,first_retraction_year,first_category,first_position,n_retractions,n_categories,works_count,cited_by_count,first_pub_year,last_pub_year,career_span,last_country,last_institution,country,source_id,rw_journal,rw_publisher
A5100680450,Mohammed K. Ali,2019.0,HONEST_ERROR,middle,1,1,702.0,66222.0,1956.0,2026.0,70.0,US,Emory University,EG,S1605907,The Journal of Maternal-Fetal & Neonatal Medicine,Taylor and Francis
A5100680594,Xiangdong Zhang,2022.0,AUTHOR_MISCONDUCT,middle,1,1,296.0,5390.0,1996.0,2026.0,30.0,CN,Liaoning University,CN,S52566953,Water Research,Elsevier
A5100680605,Mingsheng Chen,2020.0,AUTHOR_MISCONDUCT,last,1,1,98.0,2199.0,2004.0,2026.0,22.0,CN,Jiangsu Vocational College of Medicine,CN,S4210183946,Handbook of Socioeconomic Determinants of Occupational Health: From Macro-level to Micro-level Evidence,Springer - Nature Publishing Group
A5100680643,Ming Yuan,2022.0,AUTHOR_MISCONDUCT,middle,1,1,28.0,635.0,2004.0,2025.0,21.0,CN,Hubei University of Chinese Medicine,US,S67880631,Hypertension,American Heart Association
A5100680659,Jing Zhang,2021.0,AUTHOR_MISCONDUCT,first,1,1,170.0,1822.0,1993.0,2025.0,32.0,CN,Xi'an University of Science and Technology,,S38407038,Arabian Journal of Geosciences,Springer
A5100680882,Wenhui Chen,2021.0,AUTHOR_MISCONDUCT,last,1,1,71.0,901.0,2000.0,2026.0,26.0,CN,First Affiliated Hospital of Jinan University,CN,S2596924766,Frontiers in Cell and Developmental Biology,Frontiers
A5100681272,S. Prabhakar Karthikeyan,2022.0,AUTHOR_MISCONDUCT,last,2,2,119.0,1210.0,2000.0,2025.0,25.0,US,Salem College,,S4210189194,IOP Conference Series: Materials Science and Engineering,IOP Publishing
A5100681301,Shiguang Zhu,2021.0,AUTHOR_MISCONDUCT,last,2,2,41.0,557.0,1998.0,2026.0,28.0,,,CN,S151424340,Experimental and Therapeutic Medicine,Spandidos
A5100681337,Shan Zhou,2021.0,UNCONFIRMED_CONCERNS,middle,2,2,103.0,1327.0,1992.0,2026.0,34.0,CN,Lianyungang Oriental Hospital,CN,S2482500137,Theranostics,Ivyspring International Publisher
A5100681504,Hwa‐Young Lee,2019.0,AUTHOR_MISCONDUCT,middle,1,1,183.0,2470.0,1995.0,2026.0,31.0,KR,Catholic University of Korea,KR,S2496126384,"Drug Design, Development and Therapy",Taylor and Francis - Dove Press
A5100681540,Qingyu Zhang,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,137.0,3198.0,1989.0,2025.0,36.0,US,University of Arizona,CN,S72372694,Computational Intelligence and Neuroscience,Hindawi
A5100681549,Qingyu Zhang,2021.0,AUTHOR_MISCONDUCT,middle,1,1,43.0,622.0,2007.0,2025.0,18.0,CN,Shandong University,CN,S20935308,Oxidative Medicine and Cellular Longevity,Hindawi
A5100681562,Yabin Zhang,2022.0,ETHICS_VIOLATION,middle,1,1,271.0,8214.0,1994.0,2026.0,32.0,CN,Qingdao University,CN,S160567915,Journal of Orthopaedic Surgery and Research,Springer - Biomed Central (BMC)
A5100681605,Liqun Liu,2021.0,AUTHOR_MISCONDUCT,last,1,1,85.0,796.0,2000.0,2026.0,26.0,GB,University of Leeds,,S38407038,Arabian Journal of Geosciences,Springer
A5100681730,Shuang Hu,2015.0,HONEST_ERROR,middle,1,1,128.0,4684.0,2012.0,2025.0,13.0,CN,Chongqing University of Posts and Telecommunications,CN,S49861241,Lancet,Elsevier
A5100681768,Yan Li,2021.0,AUTHOR_MISCONDUCT,middle,1,1,117.0,1226.0,1994.0,2026.0,32.0,CN,Hebei Medical University,,S161399637,Cellular Physiology and Biochemistry,Cellular Physiol Biochem Press
A5100681787,Luís Silva,2019.0,HONEST_ERROR,last,1,1,35.0,215.0,1968.0,2025.0,57.0,,,MX,S195061619,Hematology,Taylor and Francis
A5100681976,Yuguang Wang,2018.0,AUTHOR_MISCONDUCT,last,1,1,16.0,66.0,2009.0,2025.0,16.0,CN,University of Science and Technology of China,CN,S61795452,Boundary Value Problems,Springer
A5100682101,Seung Il Kim,2022.0,AUTHOR_MISCONDUCT,middle,1,1,161.0,7560.0,1995.0,2026.0,31.0,KR,Yonsei University,KR,S97146013,DNA and Cell Biology,Mary Ann Liebert
A5100682123,Shugang Li,2021.0,AUTHOR_MISCONDUCT,last,1,1,140.0,2122.0,1998.0,2025.0,27.0,CN,Xi'an University of Science and Technology,CN,S20935308,Oxidative Medicine and Cellular Longevity,Hindawi
A5100682127,Xiaohui Wang,2021.0,AUTHOR_MISCONDUCT,middle,2,2,200.0,7148.0,1993.0,2025.0,32.0,CN,Union Hospital,CN,S58832373,Oncology Letters,Spandidos
A5100682138,Junqi Liu,2022.0,HONEST_ERROR,first,1,1,356.0,7262.0,1992.0,2026.0,34.0,CN,Northwestern Polytechnical University,CN,S157451995,Cancer Gene Therapy,Springer - Nature Publishing Group
A5100682147,Honghui Wang,2017.0,EDITORIAL_COMPROMISE,last,1,1,89.0,1357.0,2006.0,2026.0,20.0,CN,Xuzhou Medical College,CN,S12644804,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer
A5100682204,Md. Nurul Islam,2015.0,AUTHOR_MISCONDUCT,middle,1,1,149.0,3510.0,1986.0,2026.0,40.0,GB,Imperial College Healthcare NHS Trust,BD,S10422866,Bioorganic & Medicinal Chemistry,Elsevier
A5100682218,Qingjun Liu,2021.0,AUTHOR_MISCONDUCT,middle,2,1,122.0,2025.0,1998.0,2025.0,27.0,CN,174th hospital of the People's Liberation Army,US,S132829192,Molecular Cancer,Springer - Biomed Central (BMC)
A5100682280,Fang Ye,2022.0,EDITORIAL_COMPROMISE,first,1,1,216.0,1761.0,2003.0,2026.0,23.0,CN,Harbin Engineering University,CN,,ICIMTECH 21: The Sixth International Conference on Information Management and Technology,Association for Computing Machinery (ACM)
A5100682285,Fang Ye,2021.0,AUTHOR_MISCONDUCT,middle,1,1,59.0,618.0,2004.0,2026.0,22.0,CN,Integrated Chinese Medicine (China),CN,S203050076,Neuroscience Letters,Elsevier
A5100682321,Yang Liu,2015.0,EDITORIAL_COMPROMISE,middle,3,2,47.0,608.0,2005.0,2025.0,20.0,CN,Weifang Medical University,CN,S64516541,European Journal of Medical Research,BioMed Central (BMC)
A5100682347,Lei Feng,2021.0,AUTHOR_MISCONDUCT,first,1,1,93.0,1431.0,2005.0,2025.0,20.0,CN,Chinese Academy of Sciences,,S38407038,Arabian Journal of Geosciences,Springer
A5100682444,Jie Liu,2022.0,AUTHOR_MISCONDUCT,first,1,1,180.0,1596.0,2001.0,2025.0,24.0,CN,Central South University of Forestry and Technology,CN,S4210187594,Journal of Physics: Conference Series,IOP Publishing
A5100682479,Juan Ye,2021.0,HONEST_ERROR,last,1,1,44.0,749.0,2001.0,2026.0,25.0,CN,Qinghai University Affiliated Hospital,CN,S4210239500,ACS Omega,American Chemical Society (ACS)
A5100682531,Yunteng Zhao,2022.0,HONEST_ERROR,middle,1,1,6.0,63.0,2015.0,2020.0,5.0,CN,Nanfang Hospital,CN,S86011449,Cell Cycle,Taylor and Francis
A5100682556,Qian Zhang,2021.0,AUTHOR_MISCONDUCT,middle,1,1,91.0,1253.0,1989.0,2025.0,36.0,CN,Guangzhou University of Chinese Medicine,CN,S2754193772,Journal of Thoracic Disease,AME Publishing Company
A5100682561,Yang Yu,2021.0,HONEST_ERROR,middle,1,1,216.0,5129.0,1985.0,2026.0,41.0,CN,Jiamusi University,,S4306525036,European Review for Medical and Pharmacological Sciences,Verduci Editore
A5100682726,Ting Deng,2022.0,AUTHOR_MISCONDUCT,first,5,1,310.0,10283.0,2003.0,2026.0,23.0,CN,Tianjin Medical University,CN,S2764969478,Molecular Therapy - Nucleic Acids,Elsevier - Cell Press
A5100682884,Xiaoqing Lu,2022.0,HONEST_ERROR,middle,1,1,76.0,1516.0,1997.0,2026.0,29.0,,,CN,S43643205,Journal of Cellular Physiology,Wiley
A5100682910,Chenghui Yu,2018.0,AUTHOR_MISCONDUCT,middle,1,1,86.0,851.0,1998.0,2025.0,27.0,CN,Shanghai Academy of Educational Sciences,CN,S68175919,International Journal of Modern Physics A,World Scientific Publishing Company
A5100682942,Jianyong Li,2017.0,UNCONFIRMED_CONCERNS,middle,1,1,229.0,3693.0,1999.0,2025.0,26.0,CN,Army Medical University,US,S2595797843,Frontiers in Molecular Biosciences,Frontiers
A5100683004,Yuliang Zhang,2021.0,AUTHOR_MISCONDUCT,first,1,1,260.0,3062.0,1995.0,2025.0,30.0,HK,Hong Kong Polytechnic University,CN,S38407038,Arabian Journal of Geosciences,Springer
A5100683153,Xiao Chen,2022.0,AUTHOR_MISCONDUCT,first,1,1,145.0,5791.0,2000.0,2026.0,26.0,CN,Wannan Medical College,CN,S185208586,Cell Death & Disease,Springer - Nature Publishing Group
A5100683223,Mengya Li,2021.0,HONEST_ERROR,middle,1,1,48.0,532.0,2010.0,2026.0,16.0,CN,Guangxi Normal University,CN,S120324992,OncoTargets and Therapy,Taylor and Francis - Dove Press
A5100683352,Weining Wang,2022.0,AUTHOR_MISCONDUCT,first,1,1,47.0,433.0,2008.0,2026.0,18.0,CN,Harbin Institute of Technology,CN,S4210187594,Journal of Physics: Conference Series,IOP Publishing
A5100683396,Hui Shen,2017.0,AUTHOR_MISCONDUCT,middle,1,1,109.0,3378.0,1995.0,2025.0,30.0,CN,Nanjing University of Chinese Medicine,CN,S120324992,OncoTargets and Therapy,Taylor and Francis - Dove Press
A5100683583,Wei Li,2015.0,AUTHOR_MISCONDUCT,last,1,1,592.0,7538.0,1992.0,2026.0,34.0,CN,Shanxi University,CN,S183492911,"PIAGENG 2009: Intelligent Information, Control, and Communication Technology for Agricultural Engineering",SPIE
A5100683611,Xiaoqian Liu,2022.0,AUTHOR_MISCONDUCT,first,1,1,99.0,1282.0,1992.0,2026.0,34.0,CN,Binzhou University,CN,S2764969478,Molecular Therapy - Nucleic Acids,Elsevier - Cell Press
A5100683864,Chun‐Lin Wang,2021.0,AUTHOR_MISCONDUCT,middle,1,1,285.0,3342.0,1989.0,2026.0,37.0,CN,Beijing Forestry University,,S194681035,Molecular Neurobiology,Springer
A5100684023,Jie Li,2021.0,AUTHOR_MISCONDUCT,middle,1,1,43.0,4255.0,2002.0,2025.0,23.0,CN,Anhui Agricultural University,CN,S2764437742,Journal of Materials Chemistry A,Royal Society of Chemistry (RSC)
A5100684062,Yinan Liu,2021.0,HONEST_ERROR,middle,1,1,135.0,2362.0,2005.0,2026.0,21.0,CN,Fujian Medical University,,S4210195883,IOP Conference Series: Earth and Environmental Science,IOP Publishing
A5100684083,Bin Li,2021.0,AUTHOR_MISCONDUCT,first,1,1,333.0,4598.0,2000.0,2025.0,25.0,CN,Jiangsu University,CN,S196734849,Scientific Reports,Springer - Nature Publishing Group
A5100684101,Wei Zhang,2016.0,AUTHOR_MISCONDUCT,last,2,1,64.0,1025.0,2002.0,2025.0,23.0,CN,Central South University,CN,S196979320,Urology,Elsevier
A5100684119,Yinghui Liu,2022.0,AUTHOR_MISCONDUCT,middle,1,1,215.0,6956.0,1997.0,2026.0,29.0,CN,Beijing Institute of Technology,CN,S41231013,Journal of Nanobiotechnology,Springer - Biomed Central (BMC)
A5100684205,Jun Lin,2021.0,AUTHOR_MISCONDUCT,first,1,1,203.0,6481.0,1987.0,2025.0,38.0,CN,Fujian Medical University,CN,S151424340,Experimental and Therapeutic Medicine,Spandidos
A5100684297,Jia Wang,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,235.0,2222.0,1992.0,2026.0,34.0,CN,Wuhan Polytechnic University,CN,S134155688,Geofluids,Hindawi
A5100684360,Zhijian Li,2022.0,HONEST_ERROR,last,1,1,5.0,20.0,2019.0,2026.0,7.0,CN,Harbin Medical University,CN,S49440999,BMC Ophthalmology,Springer - Biomed Central (BMC)
A5100684459,Yue Hu,2019.0,HONEST_ERROR,last,1,1,143.0,1455.0,1995.0,2026.0,31.0,US,University of Southern California,CN,S45693802,Neurocomputing,Elsevier
A5100684466,Wei Hou,2020.0,AUTHOR_MISCONDUCT,middle,1,1,135.0,2869.0,1985.0,2025.0,40.0,CN,China Aerospace Science and Industry Corporation (China),CN,S15444899,Evidence-Based Complementary and Alternative Medicine,Hindawi
A5100684535,Hui Zhao,2022.0,AUTHOR_MISCONDUCT,middle,1,1,36.0,567.0,2011.0,2026.0,15.0,CN,Shandong University of Traditional Chinese Medicine,CN,S2764969478,Molecular Therapy - Nucleic Acids,Elsevier - Cell Press
A5100684544,Ge Lou,2021.0,HONEST_ERROR,last,1,1,5.0,88.0,2014.0,2024.0,10.0,CN,Harbin Medical University,CN,S43643205,Journal of Cellular Physiology,Wiley
A5100684593,Jinglin Cheng,2022.0,HONEST_ERROR,last,1,1,16.0,64.0,2000.0,2024.0,24.0,CN,Anhui Medical University,CN,S86011449,Cell Cycle,Taylor and Francis
A5100684597,Jidong Cheng,2021.0,HONEST_ERROR,middle,1,1,64.0,1827.0,1994.0,2026.0,32.0,CN,Xiamen University,CN,S161399637,Cellular Physiology and Biochemistry,Cellular Physiol Biochem Press
A5100684702,Li Jia,2019.0,AUTHOR_MISCONDUCT,last,1,1,258.0,2828.0,2000.0,2026.0,26.0,CN,Zhejiang Industry Polytechnic College,CN,S96254641,Cognitive Systems Research,Elsevier
A5100684762,Sanjay Sharma,2021.0,UNCONFIRMED_CONCERNS,middle,1,1,107.0,1505.0,1982.0,2025.0,43.0,IN,Institute of Management Technology,IN,S4210239500,ACS Omega,American Chemical Society (ACS)
A5100684779,Ye Lin,2021.0,AUTHOR_MISCONDUCT,middle,4,1,89.0,2477.0,1995.0,2026.0,31.0,FR,International Flavors & Fragrances (France),CN,S120324992,OncoTargets and Therapy,Taylor and Francis - Dove Press
A5100684782,Lin Ye,2021.0,AUTHOR_MISCONDUCT,last,2,1,56.0,1660.0,1969.0,2025.0,56.0,CN,Kunming University of Science and Technology,CN,S143585532,BMC Medical Genetics,Springer - Biomed Central (BMC)
A5100684811,Qingwei Wang,2021.0,HONEST_ERROR,last,1,1,31.0,586.0,2009.0,2025.0,16.0,CN,Changchun University of Science and Technology,CN,S43643205,Journal of Cellular Physiology,Wiley
A5100684840,Xiaolu Xu,2021.0,AUTHOR_MISCONDUCT,middle,1,1,295.0,3093.0,1988.0,2025.0,37.0,CN,Jiangxi University of Traditional Chinese Medicine,CN,S201530359,Environmental Pollution,Elsevier
A5100684843,Tao Song,2018.0,AUTHOR_MISCONDUCT,middle,1,1,13.0,497.0,2000.0,2024.0,24.0,CN,Children's Hospital of Chongqing Medical University,CN,S202381698,PLoS One,PLoS
A5100684852,Qiushi Zhang,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,110.0,1356.0,2003.0,2025.0,22.0,US,University of Notre Dame,CN,S4210234597,SN Applied Sciences,Springer
A5100684869,Jing Peng,2021.0,HONEST_ERROR,middle,1,1,105.0,3186.0,1994.0,2026.0,32.0,CN,Guangzhou University of Chinese Medicine,CN,S4210239500,ACS Omega,American Chemical Society (ACS)
A5100684920,Shuyan Chen,2017.0,AUTHOR_MISCONDUCT,middle,1,1,76.0,1213.0,2004.0,2026.0,22.0,CN,Zhejiang Business Technology Institute,CN,S65464001,Journal of Dispersion Science and Technology,Taylor and Francis
A5100684967,Jin Jin,2022.0,AUTHOR_MISCONDUCT,middle,1,1,236.0,2860.0,1993.0,2026.0,33.0,CN,Yellow River Institute of Hydraulic Research,CN,S68257898,Clinical Interventions in Aging,Taylor and Francis - Dove Press
A5100685052,Hao Xu,2022.0,AUTHOR_MISCONDUCT,middle,1,1,12.0,99.0,2006.0,2022.0,16.0,CN,Weihai Chest Hospital,CN,S132108250,Frontiers in Pharmacology,Frontiers
A5100685282,Lei Xu,2022.0,AUTHOR_MISCONDUCT,middle,1,1,45.0,764.0,2000.0,2025.0,25.0,CN,Fudan University,CN,S111757857,Experimental and Molecular Pathology,Elsevier
A5100685355,Mingfang Zhang,2022.0,EDITORIAL_COMPROMISE,first,1,1,61.0,159.0,1997.0,2026.0,29.0,,,CN,,ICIMTECH 21: The Sixth International Conference on Information Management and Technology,Association for Computing Machinery (ACM)
A5100685368,Sha Sha,2022.0,AUTHOR_MISCONDUCT,middle,1,1,222.0,4998.0,2002.0,2026.0,24.0,CN,Nantong University,CN,S2061155,Stem Cell Research & Therapy,Springer - Biomed Central (BMC)
A5100685447,Jinghui Li,2021.0,AUTHOR_MISCONDUCT,first,1,1,53.0,146.0,1998.0,2026.0,28.0,CN,Yalong Hydro (China),CN,S183582160,International Journal of Electrical Engineering & Education,SAGE Publications
A5100685467,Xiaojian Zhang,2022.0,HONEST_ERROR,last,1,1,240.0,5599.0,2006.0,2026.0,20.0,CN,Zhejiang International Studies University,CN,S55093224,Discover Nano (formerly known as Nanoscale Research Letters),Springer
A5100685654,Xiang Yu,2020.0,AUTHOR_MISCONDUCT,middle,2,1,201.0,9825.0,1995.0,2025.0,30.0,CN,Guiyang College of Traditional Chinese Medicine,CN,S73101346,Pathology: Research and Practice,Elsevier
A5100685759,Huiping Zhang,2021.0,HONEST_ERROR,last,1,1,142.0,2184.0,2002.0,2026.0,24.0,US,Boston University,CN,S4210216427,International Journal of Gynecology & Obstetrics,Wiley
A5100685886,Qian Xu,2019.0,HONEST_ERROR,middle,1,1,48.0,791.0,2003.0,2026.0,23.0,CN,Shanghai Normal University,CN,S11065456,Concurrency and Computation: Practice and Experience,Wiley
A5100685953,Wei Li,2019.0,HONEST_ERROR,last,1,1,64.0,1361.0,2006.0,2025.0,19.0,CN,East China University of Science and Technology,CN,S204459408,Journal of Chemical & Engineering Data,American Chemical Society (ACS)
A5100685996,Xueting Li,2021.0,AUTHOR_MISCONDUCT,middle,1,1,74.0,1561.0,2011.0,2026.0,15.0,CN,Dalian Institute of Chemical Physics,CN,S158377717,International Immunopharmacology,Elsevier
A5100686100,Jun Wang,2022.0,AUTHOR_MISCONDUCT,middle,2,2,539.0,11557.0,1990.0,2026.0,36.0,GB,Queen Mary University of London,CN,S2489428960,"Artificial Cells, Nanomedicine, and Biotechnology",Taylor and Francis
A5100686126,Qiang Wang,2015.0,EDITORIAL_COMPROMISE,last,1,1,354.0,7333.0,1990.0,2025.0,35.0,CN,Tianjin University of Science and Technology,CN,S12644804,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer - Nature Publishing Group
A5100686314,Lian Wei,2022.0,HONEST_ERROR,first,1,1,26.0,255.0,2006.0,2022.0,16.0,CN,Qinghai University,US,S43643205,Journal of Cellular Physiology,Wiley
A5100686317,Wei Lian,2022.0,AUTHOR_MISCONDUCT,middle,1,1,113.0,1760.0,1995.0,2026.0,31.0,CN,Inner Mongolia University,CN,S202381698,PLoS One,PLoS
A5100686405,Qingjun Wang,2022.0,EDITORIAL_COMPROMISE,first,1,1,39.0,617.0,2002.0,2022.0,20.0,CN,Shenyang Aerospace University,CN,S35920007,EURASIP Journal on Advances in Signal Processing,Springer
A5100686523,Yongfeng Wang,2020.0,AUTHOR_MISCONDUCT,middle,1,1,80.0,901.0,1997.0,2025.0,28.0,CN,Henan University,CN,S2764554612,Cancer Management and Research,Taylor and Francis - Dove Press
A5100686641,Shubin Wang,2016.0,AUTHOR_MISCONDUCT,middle,1,1,259.0,6315.0,1994.0,2026.0,32.0,CN,Ministry of Ecology and Environment,CN,S2493613807,Frontiers in Plant Science,Frontiers
A5100686671,Jian Wang,2022.0,AUTHOR_MISCONDUCT,middle,1,1,652.0,12096.0,1982.0,2025.0,43.0,CN,Sinopec (China),CN,S4210187594,Journal of Physics: Conference Series,IOP Publishing
A5100686791,Kai Feng,2022.0,AUTHOR_MISCONDUCT,middle,1,1,118.0,1942.0,1995.0,2025.0,30.0,CN,Nanjing Forestry University,CN,S149170128,Arthritis Research and Therapy,Springer - Biomed Central (BMC)
A5100686816,Wei Xu,2020.0,UNCONFIRMED_CONCERNS,middle,1,1,128.0,4310.0,1996.0,2026.0,30.0,AU,Murdoch University,AU,S28057480,Insects,MDPI
A5100686900,Jing Liang,2017.0,UNCONFIRMED_CONCERNS,middle,1,1,165.0,10172.0,1997.0,2025.0,28.0,CN,Fujian Medical University,US,S2595797843,Frontiers in Molecular Biosciences,Frontiers
A5100686965,Muhammad Nadeem,2022.0,EDITORIAL_COMPROMISE,middle,1,1,71.0,1004.0,2010.0,2025.0,15.0,PK,University of Sargodha,CN,S202381698,PLoS One,PLoS
A5100686971,Yufeng Cheng,2021.0,HONEST_ERROR,last,3,2,162.0,6605.0,1993.0,2026.0,33.0,CN,The Affiliated Yongchuan Hospital of Chongqing Medical University,CN,S2764965054,Translational Cancer Research,AME Publishing Company
A5100687046,An Chen,2021.0,AUTHOR_MISCONDUCT,middle,1,1,113.0,2480.0,1990.0,2025.0,35.0,CN,China Pharmaceutical University,CN,S75702506,Gene,Elsevier
A5100687082,Min Li,2017.0,AUTHOR_MISCONDUCT,middle,1,1,226.0,3989.0,1998.0,2026.0,28.0,CN,Tianjin Medical University Cancer Institute and Hospital,CN,S124750060,Diagnostic Pathology,BioMed Central (BMC)
A5100687121,Lan Xu,2021.0,AUTHOR_MISCONDUCT,middle,1,1,36.0,450.0,1998.0,2025.0,27.0,CN,ShanghaiTech University,CN,S76698325,Journal of Cellular and Molecular Medicine (JCMM),Wiley
A5100687188,Sumit Kumar,2022.0,AUTHOR_MISCONDUCT,middle,1,1,16.0,81.0,2015.0,2025.0,10.0,IN,Central University of Haryana,IN,S4210189194,IOP Conference Series: Materials Science and Engineering,IOP Publishing
A5100687200,Ran Xu,2021.0,AUTHOR_MISCONDUCT,middle,1,1,325.0,4873.0,1997.0,2026.0,29.0,OM,Middle East College,CN,S33781645,Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC)
A5100687216,Yao Chen,2022.0,HONEST_ERROR,first,1,1,113.0,1615.0,1965.0,2025.0,60.0,US,Lane College,CN,S2764554612,Cancer Management and Research,Taylor and Francis - Dove Press
A5100687253,Ali Raza,2022.0,EDITORIAL_COMPROMISE,middle,2,2,422.0,16377.0,2006.0,2026.0,20.0,CN,Jiangnan University,CN,S202381698,PLoS One,PLoS
A5100687256,Ali Raza,2022.0,EDITORIAL_COMPROMISE,first,1,1,8.0,35.0,1999.0,2025.0,26.0,CN,North West Agriculture and Forestry University,PK,S202381698,PLoS One,PLoS
A5100687484,Changsheng Zhang,2021.0,AUTHOR_MISCONDUCT,first,1,1,4.0,25.0,2013.0,2023.0,10.0,CN,Luoyang Orthopedic-Traumatological Hospital of Henan Province,CN,S2481244646,RSC Advances,Royal Society of Chemistry (RSC)
A5100687501,Yalan Li,2022.0,EDITORIAL_COMPROMISE,middle,1,1,36.0,292.0,2001.0,2025.0,24.0,CN,First Affiliated Hospital of Jinan University,CN,S110206669,Multimedia Tools and Applications,Springer
A5100687602,Giovanni Messina,2017.0,UNCONFIRMED_CONCERNS,middle,2,1,249.0,5956.0,1954.0,2025.0,71.0,IT,"University of Campania ""Luigi Vanvitelli""",IT,S4306401065,Acta Medica Mediterranea,Carbone Editore di Alessandro Pennino
A5100687636,Sheng Li,2021.0,AUTHOR_MISCONDUCT,middle,1,1,74.0,1080.0,1999.0,2025.0,26.0,AU,The University of Queensland,CN,S86011449,Cell Cycle,Taylor and Francis
A5100687817,Xiaoping Zhou,2017.0,AUTHOR_MISCONDUCT,last,1,1,118.0,3583.0,1996.0,2025.0,29.0,US,"Merck & Co., Inc., Rahway, NJ, USA (United States)",,S203050076,Neuroscience Letters,Elsevier
A5100687843,Zirui Wang,2018.0,AUTHOR_MISCONDUCT,middle,1,1,74.0,545.0,2006.0,2026.0,20.0,CN,Guangxi University,CN,S32776067,International Journal of Energy Research,Wiley
A5100687924,V. Balasubramanian,2019.0,AUTHOR_MISCONDUCT,middle,1,1,118.0,2769.0,1989.0,2025.0,36.0,IN,Annamalai University,IN,S4210198111,"Multiscale and Multidisciplinary Modeling, Experiments and Design",Springer
A5100687947,Zhongtao Zhang,2015.0,AUTHOR_MISCONDUCT,last,1,1,53.0,763.0,2007.0,2025.0,18.0,CN,Qingdao University,CN,S22793308,Colloids and Surfaces B: Biointerfaces,Elsevier
